step,meas,filtered,pi_b,mu
9.57,2.47751691438061,-11.2350502187467,-13.7794627744436,-15.3313814256517
9.61,-4.15782618403988,-9.86926037858749,-12.0359394507208,-13.7964016737069
9.65,-19.7012191773546,-8.42664388552547,-10.3274097778749,-12.2384105564222
9.69,-9.77065292312722,-6.93381784763285,-8.65397258861478,-10.5951019504835
9.73,9.81106721914796,-5.42748576412833,-7.0212510482337,-8.87422413078598
9.77,15.4765203806916,-3.93709415266397,-5.43093374189674,-7.12403437153286
9.81,7.54657997627393,-2.47445180788414,-3.88271021891873,-5.38390189460669
9.85,4.88989832912162,-1.03451958999711,-2.43634792330694,-3.66675810127726
9.89,-2.4978686581291,0.394861886887343,-0.965207558498715,-1.9255359671333
9.93,-22.8246979555916,1.82119814765996,0.543576235196852,-0.142139591230439
9.97,-8.27295810835939,3.24092111411471,1.91845616463571,1.63314028212236
10.01,-7.19672755127071,4.64200703350595,3.22837760065697,3.37445737722541
10.05,8.96500840790226,6.01355703343925,4.50411322094335,5.0689325886133
10.09,13.5827961942317,7.35573261614115,5.74714344696026,6.73322497762974
10.13,25.1782291669952,8.68274851389764,6.96047012478274,8.37919570387591
10.17,23.7412448408751,10.0153421747685,8.15266293759387,9.99309383102553
10.21,21.0102598171394,11.3654117419987,9.33534081577814,11.5515286367129
10.25,2.69567221872489,12.7209615427627,10.5208193879791,13.0457263563333
10.29,-3.54009205798488,14.0409237209331,11.7203030973667,14.4820899811671
10.33,6.15142638420677,15.2655467639706,12.9425038788278,15.8673140407417
10.37,7.47108517433378,16.3403054398349,14.1925823325129,17.2006028928418
10.41,24.2922403031035,17.2433674511511,15.4714502283482,18.4775910189772
10.45,28.0869927859081,18.0027591023082,16.7754077147936,19.6956026175477
10.49,16.322249692911,18.6921392651615,18.0960792507867,20.8539887952625
10.53,7.83432137363325,19.4030669172933,19.4206447847323,21.951986904355
10.57,15.9734187212574,20.2031802734786,20.7323820831523,22.9855542644114
10.61,24.0908289084398,21.0983926123867,22.0131708053839,23.9542273230736
10.65,33.0037781743524,22.018349131074,23.2355876759766,24.856643931786
10.69,19.7610973612446,22.8363380773186,24.3837943107927,25.6828731885728
10.73,13.9950096471549,23.4201611211087,25.4338182104152,26.4295986857313
10.77,36.3950213523979,23.6951577656566,26.3649426855109,27.0921022649384
10.81,24.28694167415,23.691699034701,27.1619040182591,27.6618632261602
